TITLE = "output"
VARIABLES = "X", "Y" , "U" , "V"
ZONE I=101, J=41, F=POINT
   0.00000000       0.00000000      -2.4049394987497224E-008  -2.0276788461890811E-009
   1.00000000       0.00000000       1.2915317054498808E-008   1.2322094481484452E-010
   2.00000000       0.00000000       1.8507153832411260E-008  -1.7433190675757811E-009
   3.00000000       0.00000000       1.3678015861038222E-008  -4.3647755709384081E-009
   4.00000000       0.00000000      -4.4682313814840375E-008   1.8414062155226147E-009
   5.00000000       0.00000000       3.1875790927045446E-008   3.5145274156021672E-009
   6.00000000       0.00000000      -2.2779881388525514E-008  -1.4345474069573057E-009
   7.00000000       0.00000000      -5.6173126605847446E-008   2.9368455994195752E-010
   8.00000000       0.00000000       3.7087903593607684E-008  -3.5602360623447799E-009
   9.00000000       0.00000000      -9.0910953807057427E-008   3.3665034512371989E-009
   10.0000000       0.00000000       6.4658739233326160E-008   4.2592366485412865E-009
   11.0000000       0.00000000      -1.6212015253065768E-008  -5.5181940074721973E-010
   12.0000000       0.00000000      -1.1649847987088382E-008   4.7396082691206246E-010
   13.0000000       0.00000000       9.3827440048269633E-008   1.1676125538811865E-009
   14.0000000       0.00000000      -7.8205265999284565E-008   1.8366906466589371E-009
   15.0000000       0.00000000       3.5582153842870733E-008   3.5334508014155226E-009
   16.0000000       0.00000000      -3.5077678406895121E-008   3.4126623531503806E-009
   17.0000000       0.00000000       3.2619837975579535E-008  -9.5482658478106172E-010
   18.0000000       0.00000000       5.6545757110235344E-008  -6.6631764560238941E-010
   19.0000000       0.00000000      -9.9025061419591546E-008   3.0470985922528510E-010
   20.0000000       0.00000000       5.2807066882111261E-008  -2.5155662513517846E-009
   21.0000000       0.00000000      -2.3476884537918469E-008   2.9877530353167884E-009
   22.0000000       0.00000000       4.8300160131778342E-008   1.2868191601776575E-010
   23.0000000       0.00000000       3.3026639253327850E-008  -5.0869149413286893E-009
   24.0000000       0.00000000      -1.2198955504817330E-007  -4.6705033936373273E-009
   25.0000000       0.00000000       5.9247450857149928E-008  -3.3680120031456145E-009
   26.0000000       0.00000000       1.6067110339420398E-008  -3.0285740887133382E-009
   27.0000000       0.00000000       2.6021748882252457E-008   5.5328705386914824E-011
   28.0000000       0.00000000      -6.3688464233772329E-008  -1.5042314527053119E-009
   29.0000000       0.00000000      -8.0244912948906844E-008  -5.4368935899674086E-009
   30.0000000       0.00000000       8.6260926154774469E-008  -5.7912450089653004E-010
   31.0000000       0.00000000      -1.9402941966659562E-008   7.7646194157574203E-010
   32.0000000       0.00000000       1.6570326167533945E-008   1.9350479477545597E-010
   33.0000000       0.00000000      -2.9255139619104048E-008   1.3154149740374242E-009
   34.0000000       0.00000000       4.2922652892187653E-008   5.5061973712796992E-009
   35.0000000       0.00000000       4.0998928951882417E-008  -2.0669547974942465E-011
   36.0000000       0.00000000      -9.6536019606701249E-009   2.2030102615001687E-009
   37.0000000       0.00000000      -2.8805088204596630E-008   4.5906599642287435E-009
   38.0000000       0.00000000      -9.2355279996342120E-008  -2.6397704963727444E-009
   39.0000000       0.00000000       3.4925907723348175E-008   4.6440240361926922E-010
   40.0000000       0.00000000       8.9913963313611466E-008   1.3557925507735321E-009
   41.0000000       0.00000000       4.3951583383974281E-008   2.6146220633341106E-009
   42.0000000       0.00000000       5.3542282259869612E-009  -1.6289318212882208E-009
   43.0000000       0.00000000       1.5173540228812127E-008   1.5902956462499889E-009
   44.0000000       0.00000000      -1.1354415162322498E-007   1.7852628129481311E-009
   45.0000000       0.00000000       9.4133889954460113E-009  -1.0014908004876127E-010
   46.0000000       0.00000000      -1.9371685500440542E-009   3.7998170299496437E-009
   47.0000000       0.00000000      -5.2180186434450797E-008  -1.8366059380578925E-009
   48.0000000       0.00000000       7.7904547156747199E-008  -3.3986155100527866E-009
   49.0000000       0.00000000      -1.7825159565573269E-008  -8.0132384570152789E-010
   50.0000000       0.00000000       5.0382663843680752E-008   5.4967743441887571E-009
   51.0000000       0.00000000       4.6404045325907569E-009  -2.7777561637074636E-009
   52.0000000       0.00000000       2.2968620924453393E-009   3.2910826811365029E-009
   53.0000000       0.00000000       4.6532394547870700E-010   3.2599726257537649E-009
   54.0000000       0.00000000      -6.0455176355627323E-008  -4.7374974593966157E-009
   55.0000000       0.00000000       7.3137564830191480E-008   3.2310110775539900E-009
   56.0000000       0.00000000       2.3226117600744698E-008   4.7136058230745623E-009
   57.0000000       0.00000000      -8.0021852020355002E-009   5.5159194854731436E-010
   58.0000000       0.00000000       3.1451965663422589E-008  -5.3748876108765208E-009
   59.0000000       0.00000000      -8.7823317339978303E-008  -1.5838064758565212E-009
   60.0000000       0.00000000       5.6657171272041787E-009   1.7848747940120502E-009
   61.0000000       0.00000000      -2.6194029793328218E-008  -5.4709868155317873E-009
   62.0000000       0.00000000       2.1132888958523201E-008  -6.4375884370261661E-010
   63.0000000       0.00000000       7.5823458967067916E-008  -1.3175297628755739E-009
   64.0000000       0.00000000      -1.7891547460528928E-008  -2.5975840420727515E-009
