 VARIABLE Y , U
   0.00000000       0.0000000000000000     
   8.33333377E-03  -1.3693502068875847E-002
   1.66666675E-02  -2.7264196430638404E-002
   2.50000004E-02  -4.0730400743076697E-002
   3.33333351E-02  -5.4149300141527093E-002
   4.16666679E-02  -6.7586292179290630E-002
   5.00000007E-02  -8.1114437395505307E-002
   5.83333336E-02  -9.4806509423422378E-002
   6.66666701E-02 -0.10873287353243609     
   7.50000030E-02 -0.12294763624821817     
   8.33333358E-02 -0.13748950700986093     
   9.16666687E-02 -0.15237167180469274     
  0.100000001     -0.16758487882619633     
  0.108333334     -0.18309701162249892     
  0.116666667     -0.19885285971404149     
  0.125000000     -0.21478205883723422     
  0.133333340     -0.23079808320614717     
  0.141666666     -0.24680299013298007     
  0.150000006     -0.26269068855900007     
  0.158333331     -0.27835005490755960     
  0.166666672     -0.29366560953296422     
  0.174999997     -0.30852135470964404     
  0.183333337     -0.32280356218612705     
  0.191666663     -0.33639961889653136     
  0.200000003     -0.34920360241953136     
  0.208333328     -0.36111591780020269     
  0.216666669     -0.37204306561431166     
  0.224999994     -0.38190208805520870     
  0.233333334     -0.39062010467590746     
  0.241666660     -0.39813272441517983     
  0.250000000     -0.40439026011187912     
  0.258333325     -0.40935185077544034     
  0.266666681     -0.41299058644296488     
  0.275000006     -0.41529038954204894     
  0.283333331     -0.41624735641296767     
  0.291666657     -0.41587120285112350     
  0.300000012     -0.41418140984600665     
  0.308333337     -0.41121051459651076     
  0.316666663     -0.40700181613822822     
  0.324999988     -0.40160777997523800     
  0.333333343     -0.39509264250516768     
  0.341666669     -0.38752822737806614     
  0.349999994     -0.37899552422032279     
  0.358333319     -0.36958199905532152     
  0.366666675     -0.35937989904418705     
  0.375000000     -0.34848681078186922     
  0.383333325     -0.33700178556349436     
  0.391666681     -0.32502337062030245     
  0.400000006     -0.31265093138943856     
  0.408333331     -0.29997690024841245     
  0.416666657     -0.28709138069558077     
  0.425000012     -0.27407256511621203     
  0.433333337     -0.26099309867984161     
  0.441666663     -0.24791223781556823     
  0.449999988     -0.23487721913658643     
  0.458333343     -0.22192481641539294     
  0.466666669     -0.20907687706804912     
  0.474999994     -0.19634504931824043     
  0.483333319     -0.18372928657990781     
  0.491666675     -0.17122123526363534     
  0.500000000     -0.15880450923551809     
  0.508333325     -0.14645840305513105     
  0.516666651     -0.13416041881713114     
  0.524999976     -0.12188663697932331     
  0.533333361     -0.10961591976161890     
  0.541666687      -9.7328971142698659E-002
  0.550000012      -8.5010757312783597E-002
  0.558333337      -7.2648666075537202E-002
  0.566666663      -6.0231957711199643E-002
  0.574999988      -4.7753097979838233E-002
  0.583333313      -3.5204263981413457E-002
  0.591666639      -2.2577645070861435E-002
  0.600000024      -9.8659665907811101E-003
  0.608333349       2.9409878963235232E-003
  0.616666675       1.5853104935160414E-002
  0.625000000       2.8881244812275761E-002
  0.633333325       4.2035826732719793E-002
  0.641666651       5.5325090269053738E-002
  0.649999976       6.8754577779015696E-002
  0.658333361       8.2326346961839367E-002
  0.666666687       9.6039227424202178E-002
  0.675000012      0.10988534399710287     
  0.683333337      0.12385555717962075     
  0.691666663      0.13793519815459918     
  0.699999988      0.15210671963785224     
  0.708333313      0.16634847467656630     
  0.716666639      0.18063614408207754     
  0.725000024      0.19494210219946928     
  0.733333349      0.20923698336153754     
  0.741666675      0.22348939310145494     
  0.750000000      0.23766758358293963     
  0.758333325      0.25173852630527060     
  0.766666651      0.26566842321169026     
  0.774999976      0.27942614953925471     
  0.783333361      0.29297848254082448     
  0.791666687      0.30629655709706355     
  0.800000012      0.31935272487508726     
  0.808333337      0.33212593834077592     
  0.816666663      0.34460483360512062     
  0.824999988      0.35679597857508899     
  0.833333313      0.36873725011787312     
  0.841666639      0.38051636831314561     
  0.850000024      0.39230055662311214     
  0.858333349      0.40436930183371106     
  0.866666675      0.41714627100442647     
  0.875000000      0.43121729442108048     
  0.883333325      0.44731139592557717     
  0.891666651      0.46622857325793660     
  0.899999976      0.48873773216986133     
  0.908333361      0.51546125749873695     
  0.916666687      0.54678846232144229     
  0.925000012      0.58281681044318434     
  0.933333337      0.62332796795136713     
  0.941666663      0.66778703790281901     
  0.949999988      0.71536480290998006     
  0.958333313      0.76498976878180258     
  0.966666639      0.81541825078339081     
  0.975000024      0.86533504260232863     
  0.983333349      0.91345510251680362     
  0.991666675      0.95861475896959436     
   1.00000000       1.0000000000000000     
